--- Execution profile ---
Total samples       : 51403

          ns  percent  samples  top
    21000000    0.04%       21  java.lang.invoke.LambdaForm$DMH.0x00007f6050355800.newInvokeSpecial
    21000000    0.04%       21  net.minecraft.world.level.pathfinder.NodeEvaluator.getNode
    21000000    0.04%       21  net.minecraft.util.Mth.atan2
    21000000    0.04%       21  net.minecraft.world.phys.Vec3.add
    21000000    0.04%       21  ca.spottedleaf.moonrise.patches.chunk_system.level.poi.PoiChunk.getSectionForVanilla
    21000000    0.04%       21  net.minecraft.world.entity.ai.attributes.AttributeInstance.getValue
    21000000    0.04%       21  it.unimi.dsi.fastutil.objects.ObjectArrayList.grow
    21000000    0.04%       21  net.minecraft.world.entity.Entity.collide
    21000000    0.04%       21  net.minecraft.core.Direction.getClockWise
    21000000    0.04%       21  Arena::contains
    21000000    0.04%       21  java.util.concurrent.ConcurrentHashMap.tabAt
    21000000    0.04%       21  InstanceKlass::field
    20000000    0.04%       20  net.minecraft.world.level.pathfinder.Path.getNextNodePos
    20000000    0.04%       20  net.minecraft.world.level.BlockGetter.forEachBlockIntersectedBetween
    20000000    0.04%       20  frame::safe_for_sender
    20000000    0.04%       20  net.minecraft.server.level.ServerLevel.tickNonPassenger
    20000000    0.04%       20  net.minecraft.world.level.block.entity.BlockEntity.isRemoved
    20000000    0.04%       20  __tls_get_addr
    20000000    0.04%       20  ca.spottedleaf.moonrise.common.util.CoordinateUtils.getChunkKey
    20000000    0.04%       20  net.minecraft.world.entity.ai.behavior.MoveToTargetSink.tryComputePath
    20000000    0.04%       20  net.minecraft.core.Direction$Axis$2.choose
    20000000    0.04%       20  net.minecraft.world.entity.Entity.getMovementEmission
    20000000    0.04%       20  net.minecraft.world.entity.Mob.getMaxFallDistance
    20000000    0.04%       20  it.unimi.dsi.fastutil.longs.LongArrayFIFOQueue.enqueue
    20000000    0.04%       20  NodeHash::hash_find_insert
    19000000    0.04%       19  I2C/C2I adapters
    19000000    0.04%       19  net.minecraft.core.component.PatchedDataComponentMap.get
    19000000    0.04%       19  ca.spottedleaf.moonrise.patches.starlight.light.StarLightEngine.performLightIncrease
    19000000    0.04%       19  G1CardSet::add_to_container
    19000000    0.04%       19  java.lang.ref.Reference.<init>
    19000000    0.04%       19  com.google.common.collect.AbstractIndexedListIterator.next
    19000000    0.04%       19  net.minecraft.world.level.pathfinder.WalkNodeEvaluator$$Lambda.0x00007f6051a61978.<init>
    19000000    0.04%       19  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.findFloor
    19000000    0.04%       19  java.util.TimSort.binarySort
    19000000    0.04%       19  net.minecraft.world.entity.LivingEntity.getAttributes
    19000000    0.04%       19  os::javaTimeNanos
    19000000    0.04%       19  CallTraceStorage::put
    19000000    0.04%       19  oopDesc::size
    19000000    0.04%       19  PhaseIdealLoop::build_loop_early
    18000000    0.04%       18  io.netty.channel.AbstractChannelHandlerContext.invokeWrite0
    18000000    0.04%       18  net.minecraft.world.entity.ai.control.MoveControl.setWantedPosition
    18000000    0.04%       18  net.minecraft.world.level.block.Block.stepOn
    18000000    0.04%       18  java.util.ArrayList$Itr.hasNext
    18000000    0.04%       18  io.netty.util.Recycler.get
    18000000    0.04%       18  net.minecraft.world.entity.InsideBlockEffectApplier$StepBasedCollector.advanceStep
    18000000    0.04%       18  io.netty.channel.AbstractChannelHandlerContext.executor
    18000000    0.04%       18  net.minecraft.world.level.block.state.BlockBehaviour$BlockStateBase.getFluidState
    18000000    0.04%       18  sun.misc.Unsafe.getObjectVolatile
    18000000    0.04%       18  java.lang.System.getProperty
    18000000    0.04%       18  net.minecraft.world.entity.LivingEntity.isSleeping
    18000000    0.04%       18  java.util.LinkedHashMap$LinkedValues.iterator
    18000000    0.04%       18  io.papermc.paper.util.MCUtil.distanceSq
    18000000    0.04%       18  io.netty.buffer.PoolThreadCache$MemoryRegionCache.newEntry
    17000000    0.03%       17  io.papermc.paper.entity.activation.ActivationRange.activateEntity
    17000000    0.03%       17  net.minecraft.world.level.Level.getMinY
    17000000    0.03%       17  java.util.ArrayList.iterator
    17000000    0.03%       17  InstanceKlass::find_method_index
    17000000    0.03%       17  io.netty.buffer.PooledByteBuf.deallocate
    17000000    0.03%       17  net.minecraft.world.level.Level.fastClip
    17000000    0.03%       17  Matcher::xform
    17000000    0.03%       17  net.minecraft.world.level.pathfinder.BinaryHeap.insert
    17000000    0.03%       17  PhaseIdealLoop::build_loop_tree
    17000000    0.03%       17  net.minecraft.core.Direction$Axis$1.choose
    17000000    0.03%       17  io.netty.buffer.PoolThreadCache$MemoryRegionCache.allocate
    17000000    0.03%       17  net.minecraft.world.entity.ai.memory.NearestVisibleLivingEntities.findClosest
    17000000    0.03%       17  void OopOopIterateDispatch<G1RootRegionScanClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
    16000000    0.03%       16  PhaseOutput::BuildOopMaps
    16000000    0.03%       16  net.minecraft.world.level.chunk.ChunkAccess.getPos
    16000000    0.03%       16  net.minecraft.world.level.Level.getBlockState
    16000000    0.03%       16  net.minecraft.world.entity.ai.control.LookControl.setLookAt
    16000000    0.03%       16  net.minecraft.server.level.ServerChunkCache$MainThreadExecutor.pollTask
    16000000    0.03%       16  it.unimi.dsi.fastutil.longs.Long2ObjectOpenHashMap.rehash
    16000000    0.03%       16  net.minecraft.world.entity.ai.behavior.MoveToTargetSink$$Lambda.0x00007f6051a62a90.apply
    16000000    0.03%       16  sun.misc.Unsafe.putOrderedObject
    16000000    0.03%       16  net.minecraft.world.level.block.Block.defaultBlockState
    16000000    0.03%       16  java.lang.invoke.DirectMethodHandle.allocateInstance
    16000000    0.03%       16  net.minecraft.world.phys.AABB.move
    16000000    0.03%       16  net.minecraft.world.level.block.Block.builtInRegistryHolder
    16000000    0.03%       16  IndexSet::alloc_block_containing
    16000000    0.03%       16  net.minecraft.world.level.block.state.BlockBehaviour$BlockStateBase.moonrise$getConstantContextCollisionShape
    16000000    0.03%       16  ciObjectFactory::get_metadata
    16000000    0.03%       16  net.minecraft.world.level.block.Block.updateEntityMovementAfterFallOn
    16000000    0.03%       16  Matcher::find_shared
    16000000    0.03%       16  net.minecraft.world.level.block.state.BlockBehaviour.getShape
    16000000    0.03%       16  java.util.HashSet.contains
    16000000    0.03%       16  net.minecraft.network.Connection.isConnected
    15000000    0.03%       15  net.minecraft.world.entity.LivingEntity.travel
    15000000    0.03%       15  net.minecraft.world.entity.ai.behavior.GateBehavior$$Lambda.0x00007f6051a5f000.test
    15000000    0.03%       15  Compile::identify_useful_nodes
    15000000    0.03%       15  ca.spottedleaf.concurrentutil.map.ConcurrentLong2ReferenceChainedHashTable.getHash
    15000000    0.03%       15  PhaseAggressiveCoalesce::insert_copies
    15000000    0.03%       15  deflate_compress_lazy
    15000000    0.03%       15  com.google.common.collect.Iterators.forArrayWithPosition
    15000000    0.03%       15  java.util.ArrayDeque.addLast
    15000000    0.03%       15  java.util.ArrayList.add
    15000000    0.03%       15  net.minecraft.world.entity.Mob.checkDespawn
    15000000    0.03%       15  it.unimi.dsi.fastutil.objects.ReferenceOpenHashSet.add
    15000000    0.03%       15  net.minecraft.world.entity.Entity.setOldRot
    15000000    0.03%       15  IndexSet::initialize
    15000000    0.03%       15  com.google.common.collect.ImmutableMapEntrySet$RegularEntrySet.iterator
    15000000    0.03%       15  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.collideY
    15000000    0.03%       15  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.voxelShapeIntersect
    15000000    0.03%       15  java.util.concurrent.ConcurrentLinkedQueue.offer
    15000000    0.03%       15  net.minecraft.world.entity.Mob.getLeashData
    15000000    0.03%       15  net.minecraft.world.entity.Mob.getMaxHeadYRot
    14000000    0.03%       14  net.minecraft.world.entity.ai.behavior.declarative.MemoryAccessor.<init>
    14000000    0.03%       14  net.minecraft.world.item.ItemStack.isEmpty
    14000000    0.03%       14  net.minecraft.world.entity.ai.sensing.SecondaryPoiSensor.doTick
    14000000    0.03%       14  net.minecraft.sounds.SoundEvent.getRange
    14000000    0.03%       14  net.minecraft.world.entity.ai.util.GoalUtils.hasGroundPathNavigation
    14000000    0.03%       14  net.minecraft.core.BlockPos.below
    14000000    0.03%       14  net.minecraft.world.level.block.state.BlockBehaviour.entityInside
    14000000    0.03%       14  net.minecraft.world.level.LevelHeightAccessor.isOutsideBuildHeight
    14000000    0.03%       14  it.unimi.dsi.fastutil.objects.Object2DoubleArrayMap.getDouble
    14000000    0.03%       14  net.minecraft.world.entity.Entity.isPushedByFluid
    14000000    0.03%       14  PhaseChaitin::merge_multidefs
    14000000    0.03%       14  java.util.stream.Sink$ChainedReference.<init>
    14000000    0.03%       14  net.minecraft.world.entity.Entity.isSpectator
    14000000    0.03%       14  io.netty.buffer.PooledUnsafeDirectByteBuf.newInstance
    14000000    0.03%       14  Dict::Insert
    14000000    0.03%       14  net.minecraft.world.level.chunk.PalettedContainer$Strategy.getIndex
    14000000    0.03%       14  it.unimi.dsi.fastutil.objects.Reference2ObjectArrayMap.get
    14000000    0.03%       14  it.unimi.dsi.fastutil.ints.Int2ObjectOpenHashMap.get
    14000000    0.03%       14  net.minecraft.world.level.border.WorldBorder.isWithinBounds
    14000000    0.03%       14  net.minecraft.world.entity.ai.behavior.OneShot.tryStart
    14000000    0.03%       14  Node::set_req_X
    13000000    0.03%       13  net.minecraft.world.entity.item.ItemEntity.getItem
    13000000    0.03%       13  net.minecraft.world.entity.ai.navigation.PathNavigation.shouldRecomputePath
    13000000    0.03%       13  net.minecraft.world.entity.ai.goal.WrappedGoal.getFlags
    13000000    0.03%       13  net.minecraft.world.entity.ai.goal.target.NearestAttackableTargetGoal.canUse
    13000000    0.03%       13  ca.spottedleaf.moonrise.common.util.CoordinateUtils.getChunkSectionKey
    13000000    0.03%       13  net.minecraft.world.level.pathfinder.Path.getEndNode
    13000000    0.03%       13  net.minecraft.world.entity.monster.Zombie.getType
    13000000    0.03%       13  ca.spottedleaf.moonrise.common.util.ThreadUnsafeRandom.next
    13000000    0.03%       13  GlobalCounter::write_synchronize
    13000000    0.03%       13  java.lang.Double.compare
    13000000    0.03%       13  net.minecraft.world.entity.ai.goal.LookAtPlayerGoal.canUse
    13000000    0.03%       13  net.minecraft.world.entity.ai.behavior.declarative.BehaviorBuilder$Instance$3.tryTrigger
    13000000    0.03%       13  net.minecraft.world.entity.ai.control.LookControl.getXRotD
    13000000    0.03%       13  java.util.EnumMap.remove
    13000000    0.03%       13  Unique_Node_List::remove
    13000000    0.03%       13  org.bukkit.craftbukkit.util.CraftSpawnCategory.toBukkit
    13000000    0.03%       13  it.unimi.dsi.fastutil.longs.LongOpenHashSet.clear
    13000000    0.03%       13  net.minecraft.util.profiling.Profiler.get
    13000000    0.03%       13  net.minecraft.world.entity.ai.Brain.getMemory
    12000000    0.02%       12  libmFmod
    12000000    0.02%       12  it.unimi.dsi.fastutil.ints.Int2ObjectOpenHashMap.rehash
    12000000    0.02%       12  java.util.ArrayDeque.elementAt
    12000000    0.02%       12  PhaseIdealLoop::get_late_ctrl_with_anti_dep
    12000000    0.02%       12  net.minecraft.core.Cursor3D.nextY
    12000000    0.02%       12  WallClock::timerLoop
    12000000    0.02%       12  it.unimi.dsi.fastutil.objects.Object2BooleanOpenHashMap.computeIfAbsent
    12000000    0.02%       12  net.minecraft.world.entity.Entity.applyMovementEmissionAndPlaySound
    12000000    0.02%       12  net.minecraft.core.Direction$Axis$3.choose
    12000000    0.02%       12  net.minecraft.world.entity.Entity.isInLava
    12000000    0.02%       12  net.minecraft.world.entity.Mob.tickHeadTurn
    12000000    0.02%       12  net.minecraft.core.NonNullList.get
    12000000    0.02%       12  net.minecraft.world.entity.Entity.blockPosition
    12000000    0.02%       12  net.minecraft.world.entity.ai.goal.GoalSelector.goalCanBeReplacedForAllFlags
    12000000    0.02%       12  net.minecraft.network.codec.IdDispatchCodec.encode
    12000000    0.02%       12  net.minecraft.world.entity.ai.goal.RandomStrollGoal.canUse
    12000000    0.02%       12  net.minecraft.world.level.material.WaterFluid.isSame
    12000000    0.02%       12  net.minecraft.server.level.ServerChunkCache.getChunk
    12000000    0.02%       12  InstanceKlass::allocate_instance
    12000000    0.02%       12  com.google.common.collect.Iterators.forArray
    12000000    0.02%       12  ca.spottedleaf.moonrise.patches.chunk_system.level.entity.EntityLookup.get
    12000000    0.02%       12  net.minecraft.world.entity.LivingEntity.aiStep
    12000000    0.02%       12  Node::pinned
    12000000    0.02%       12  net.minecraft.world.level.chunk.LevelChunkSection.getChangeVersion
    12000000    0.02%       12  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.performAABBCollisions
    12000000    0.02%       12  void OopOopIterateDispatch<G1RebuildRemSetClosure>::Table::oop_oop_iterate<TypeArrayKlass, narrowOop>
    12000000    0.02%       12  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.performAABBCollisionsZ
    12000000    0.02%       12  java.util.Properties.getProperty
    12000000    0.02%       12  net.minecraft.server.MinecraftServer.moonrise$executeMidTickTasks
    11000000    0.02%       11  net.minecraft.util.Mth.packDegrees
    11000000    0.02%       11  PhaseIFG::SquareUp
    11000000    0.02%       11  TypeOopPtr::TypeOopPtr
    11000000    0.02%       11  net.minecraft.world.scores.Scoreboard.getPlayersTeam
    11000000    0.02%       11  java.util.concurrent.ConcurrentSkipListMap.doRemoveFirstEntry
    11000000    0.02%       11  net.minecraft.world.entity.npc.Villager.customServerAiStep
    11000000    0.02%       11  net.minecraft.world.entity.ai.goal.RandomLookAroundGoal.canUse
    11000000    0.02%       11  net.minecraft.world.entity.ai.goal.MoveToBlockGoal.findNearestBlock
    11000000    0.02%       11  net.minecraft.world.level.block.Block.lambda$getShapeForEachState$11
    11000000    0.02%       11  net.minecraft.world.phys.Vec3.lengthSqr
    11000000    0.02%       11  net.minecraft.util.Mth.fastInvSqrt
    11000000    0.02%       11  net.minecraft.world.entity.Mob.getTarget
