--- Execution profile ---
Total samples       : 230007

          ns  percent  samples  top
    94084913    0.04%       94  net.minecraft.world.entity.Entity.setOldRot
    94079062    0.04%       94  net.minecraft.world.level.pathfinder.Path.getNextNodePos
    92702801    0.04%       92  InstanceKlass::find_method_index
    92026190    0.04%       91  java.util.EnumMap.unmaskNull
    91398432    0.04%       88  Assembler::locate_operand
    91276644    0.04%       88  CompiledMethod::cleanup_inline_caches_impl
    91066074    0.04%       91  net.minecraft.world.level.Level.fastClip
    91064843    0.04%       90  net.minecraft.world.level.BlockGetter.forEachBlockIntersectedBetween
    91010439    0.04%       91  PhaseIdealLoop::build_loop_tree
    90981926    0.04%       90  net.minecraft.world.level.Level.getMinY
    90013560    0.04%       90  net.minecraft.world.level.chunk.LevelChunkSection.moonrise$getTickingBlockList
    89610272    0.04%       88  net.minecraft.world.entity.Entity.collide
    89129463    0.04%       89  java.util.ArrayList$Itr.hasNext
    89056228    0.04%       89  net.minecraft.world.entity.Mob.serverAiStep
    89034314    0.04%       87  net.minecraft.world.entity.LivingEntity.getAttributes
    89017207    0.04%       88  IndexSet::initialize
    89005169    0.04%       79  io.papermc.paper.entity.activation.ActivationRange.activateEntity
    88931697    0.04%       89  net.minecraft.world.level.pathfinder.NodeEvaluator.getNode
    88084977    0.04%       88  net.minecraft.world.entity.Entity.getTeam
    88060116    0.04%       88  net.minecraft.world.entity.Mob.getLeashData
    88046809    0.04%       88  net.minecraft.core.BlockPos.below
    88037784    0.04%       87  net.minecraft.server.level.ServerLevel.getChunkSource
    87049490    0.04%       86  ca.spottedleaf.moonrise.patches.chunk_system.level.entity.EntityLookup.getRegion
    86566886    0.04%       67  net.minecraft.network.codec.IdDispatchCodec.encode
    86088520    0.04%       85  net.minecraft.server.level.ServerLevel.tickNonPassenger
    85997393    0.04%       85  net.minecraft.world.entity.EntityEquipment.get
    85164872    0.04%       84  net.minecraft.core.Vec3i.<init>
    85098953    0.04%       84  Type::cmp
    85066525    0.04%       84  java.util.EnumMap$EnumMapIterator.hasNext
    85036795    0.04%       85  libmFmod
    84471827    0.04%       77  Method::is_method_handle_intrinsic
    84406965    0.04%       82  GlobalCounter::write_synchronize
    84363513    0.04%       64  io.netty.channel.AbstractChannelHandlerContext.executor
    84065588    0.04%       84  net.minecraft.world.phys.Vec3.get
    84048407    0.04%       84  Compile::identify_useful_nodes
    84041603    0.04%       82  net.minecraft.world.level.LevelHeightAccessor.getMaxY
    84031669    0.04%       83  java.util.HashSet.contains
    83974782    0.04%       83  net.minecraft.world.phys.AABB.move
    83031803    0.04%       83  net.minecraft.world.entity.ai.navigation.PathNavigation.shouldRecomputePath
    83018733    0.04%       83  net.minecraft.world.level.block.entity.BlockEntity.isRemoved
    82054872    0.03%       80  net.minecraft.world.entity.ai.village.poi.PoiManager.lambda$exists$13
    82044717    0.03%       81  net.minecraft.world.entity.ai.behavior.declarative.BehaviorBuilder$Instance$4.tryTrigger
    81992163    0.03%       64  io.netty.buffer.PoolChunk.initBufWithSubpage
    81064103    0.03%       81  ca.spottedleaf.moonrise.common.set.OptimizedSmallEnumSet.hasCommonElements
    81062244    0.03%       80  Matcher::xform
    81012690    0.03%       78  net.minecraft.world.entity.ai.control.LookControl.getXRotD
    80997951    0.03%       81  NodeHash::hash_find_insert
    80992361    0.03%       81  Arena::contains
    80280991    0.03%       79  PhaseOutput::BuildOopMaps
    80085622    0.03%       80  it.unimi.dsi.fastutil.objects.ObjectArrayList.grow
    80015766    0.03%       60  io.netty.buffer.PooledUnsafeDirectByteBuf.newInstance
    79943824    0.03%       80  net.minecraft.world.level.Level.dimensionType
    79089404    0.03%       79  G1ConcurrentMark::mark_in_bitmap
    79056725    0.03%       77  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.voxelShapeIntersect
    78996915    0.03%       78  net.minecraft.world.level.ChunkPos.asLong
    78992605    0.03%       79  PhaseIdealLoop::is_dominator
    78870675    0.03%       68  net.minecraft.network.Connection.isConnected
    78162836    0.03%       75  DebugInformationRecorder::find_sharable_decode_offset
    78153346    0.03%       78  net.minecraft.world.entity.ai.village.poi.PoiSection.moonrise$asOptional
    78073376    0.03%       78  net.minecraft.core.Direction.getClockWise
    78044488    0.03%       77  net.minecraft.world.entity.LivingEntity.aiStep
    78039822    0.03%       78  java.util.concurrent.ConcurrentHashMap.tabAt
    78034227    0.03%       75  java.util.Properties.getProperty
    78014976    0.03%       77  net.minecraft.world.entity.Entity.isRemoved
    77984193    0.03%       62  pthread_cond_wait
    77092604    0.03%       77  java.lang.invoke.DirectMethodHandle.allocateInstance
    76987850    0.03%       76  net.minecraft.world.level.pathfinder.BinaryHeap.insert
    76948062    0.03%       77  net.minecraft.world.entity.ai.goal.Goal.getFlags
    76926944    0.03%       77  net.minecraft.world.entity.Entity.getControlledVehicle
    76763825    0.03%       61  io.netty.channel.AbstractChannelHandlerContext.invokeWrite0
    76365421    0.03%       74  com.google.common.collect.ImmutableEntry.getKey
    76038175    0.03%       76  net.minecraft.world.entity.Entity.getSharedFlag
    76018572    0.03%       67  java.lang.reflect.Executable.getAnnotation
    75327551    0.03%       72  HeapRegionManager::par_iterate
    75061718    0.03%       74  net.minecraft.world.level.Level.getBlockState
    75055527    0.03%       74  net.minecraft.world.entity.LivingEntity.isSleeping
    74963819    0.03%       75  PhaseIdealLoop::split_if_with_blocks
    74797590    0.03%       51  java.util.concurrent.atomic.AtomicLongFieldUpdater$CASUpdater.getAndAdd
    74700143    0.03%       70  CodeHeap::next_used
    74095565    0.03%       74  java.util.ArrayList.iterator
    74041538    0.03%       72  net.minecraft.world.entity.InsideBlockEffectApplier$StepBasedCollector.advanceStep
    74006524    0.03%       74  net.minecraft.world.level.PathNavigationRegion.getBlockState
    73999168    0.03%       69  net.minecraft.world.level.chunk.PalettedContainer$Strategy.getIndex
    73956353    0.03%       64  sun.misc.Unsafe.putOrderedObject
    73636270    0.03%       73  void WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
    73032075    0.03%       73  PhaseChaitin::add_input_to_liveout
    72992225    0.03%       73  PhaseIdealLoop::dom_lca_for_get_late_ctrl_internal
    72969051    0.03%       73  Compile::disconnect_useless_nodes
    72914761    0.03%       73  ca.spottedleaf.moonrise.patches.chunk_system.scheduling.ChunkHolderManager.processTicketUpdates
    72479160    0.03%       55  io.netty.handler.codec.MessageToByteEncoder.write
    72068116    0.03%       71  net.minecraft.world.level.block.state.BlockBehaviour$BlockStateBase.is
    72038032    0.03%       71  net.minecraft.util.profiling.Profiler.get
    72016575    0.03%       71  net.minecraft.server.level.ChunkMap$TrackedEntity.updatePlayer
    72009800    0.03%       72  PhaseChaitin::Select
    71479861    0.03%       70  os::javaTimeNanos
    71422623    0.03%       50  io.netty.util.Recycler.get
    71064787    0.03%       71  java.util.HashMap.hash
    70226443    0.03%       60  java.util.TimSort.binarySort
    70109637    0.03%       69  net.minecraft.world.phys.AABB.equals
    69083504    0.03%       69  net.minecraft.server.level.ServerChunkCache$MainThreadExecutor.pollTask
    69070695    0.03%       68  java.lang.invoke.VarHandleReferences$FieldInstanceReadOnly.getOpaque
    69067074    0.03%       51  io.netty.util.internal.InternalThreadLocalMap.indexedVariable
    69058351    0.03%       68  net.minecraft.world.entity.ai.behavior.MoveToTargetSink$$Lambda.0x00007f4755a3ac18.apply
    69040643    0.03%       68  it.unimi.dsi.fastutil.objects.ReferenceOpenHashSet.add
    69036556    0.03%       69  com.google.common.collect.AbstractIterator.tryToComputeNext
    68973043    0.03%       66  it.unimi.dsi.fastutil.longs.LongArrayFIFOQueue.enqueue
    68950967    0.03%       69  java.lang.reflect.Executable.declaredAnnotations
    68719357    0.03%       67  G1MergeHeapRootsTask::G1MergeCardSetClosure::do_heap_region
    68313637    0.03%       50  io.netty.buffer.PooledByteBuf.init0
    68086258    0.03%       68  io.papermc.paper.util.MCUtil.distanceSq
    68040131    0.03%       66  net.minecraft.world.level.GameRules.getRule
    68037363    0.03%       67  Node::is_CFG
    68005756    0.03%       68  Compile::find_alias_type
    67172499    0.03%       49  io.netty.channel.AbstractChannelHandlerContext.write
    67035595    0.03%       67  net.minecraft.world.level.Level.tickBlockEntities
    67032748    0.03%       67  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.performAABBCollisions
    66990040    0.03%       65  net.minecraft.world.level.pathfinder.WalkNodeEvaluator.doesBlockHavePartialCollision
    65254829    0.03%       64  ciObjectFactory::get_metadata
    65099432    0.03%       65  java.lang.Double.compare
    65037900    0.03%       65  ca.spottedleaf.moonrise.patches.chunk_system.scheduling.NewChunkHolder.getLastChunkCompletion
    64095047    0.03%       63  net.minecraft.world.entity.Entity.isPushedByFluid
    64062200    0.03%       64  net.minecraft.util.Mth.wrapDegrees
    64055283    0.03%       63  net.minecraft.world.entity.ai.behavior.MoveToTargetSink.tryComputePath
    64045556    0.03%       63  net.minecraft.world.entity.Entity$$Lambda.0x00007f4755a07590.visit
    64045458    0.03%       62  net.minecraft.world.entity.ai.behavior.OneShot.tryStart
    64036495    0.03%       64  net.minecraft.world.entity.Entity.canSpawnSprintParticle
    64032692    0.03%       64  PhaseIterGVN::subsume_node
    64031231    0.03%       63  net.minecraft.world.entity.ai.control.LookControl.setLookAt
    63338998    0.03%       55  net.minecraft.world.level.pathfinder.SnapshotWalkNodeEvaluator.findAcceptedNode
    63063336    0.03%       63  net.minecraft.world.phys.Vec3.add
    63049794    0.03%       62  net.minecraft.world.entity.Entity.getBukkitEntity
    63046318    0.03%       63  ca.spottedleaf.moonrise.common.util.CoordinateUtils.getChunkSectionKey
    63029249    0.03%       62  net.minecraft.world.entity.ai.behavior.DoNothing.getStatus
    62979073    0.03%       62  net.minecraft.world.level.pathfinder.WalkNodeEvaluator.tryJumpOn
    62966760    0.03%       50  java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite.weakCompareAndSetRelease
    62947090    0.03%       62  net.minecraft.util.Mth.ceil
    62543224    0.03%       55  net.minecraft.world.level.pathfinder.SnapshotWalkNodeEvaluator.getNeighbors
    62026596    0.03%       61  net.minecraft.world.entity.ai.behavior.declarative.MemoryAccessor.<init>
    61039142    0.03%       60  net.minecraft.world.entity.ai.navigation.PathNavigation.isDone
    61027900    0.03%       60  net.minecraft.world.level.LevelReader.getLightLevelDependentMagicValue
    61025954    0.03%       61  net.minecraft.world.level.block.state.BlockBehaviour$BlockStateBase.isRedstoneConductor
    60964974    0.03%       61  Matcher::find_shared
    60049021    0.03%       59  net.minecraft.world.entity.Entity.getDeltaMovement
    60040803    0.03%       60  ca.spottedleaf.concurrentutil.map.ConcurrentLong2ReferenceChainedHashTable.getHash
    60025636    0.03%       60  net.minecraft.world.entity.ai.util.GoalUtils.hasGroundPathNavigation
    60014114    0.03%       60  java.lang.Object.equals
    59040935    0.03%       59  net.minecraft.world.entity.ai.memory.NearestVisibleLivingEntities.findClosest
    59040714    0.03%       58  net.minecraft.world.entity.ai.goal.LookAtPlayerGoal.canUse
    59007831    0.03%       49  ca.spottedleaf.moonrise.patches.starlight.light.StarLightEngine.performLightDecrease
    58988312    0.03%       59  PhaseChaitin::merge_multidefs
    58810297    0.02%       43  net.minecraft.network.Connection$$Lambda.0x00007f475593e260.run
    58088474    0.02%       56  java.util.LinkedHashMap$LinkedValues.iterator
    58004621    0.02%       58  net.minecraft.world.entity.Mob.getMaxFallDistance
    57506455    0.02%        8  WallClock::timerLoop
    57447551    0.02%       54  CodeHeap::search_freelist
    57306921    0.02%       56  G1MergeHeapRootsTask::G1MergeCardSetClosure::start_iterate
    57146138    0.02%       57  Node::Node
    57106330    0.02%       57  PhaseIFG::remove_node
    57064636    0.02%       57  Node::set_req_X
    57054854    0.02%       55  net.minecraft.core.BlockPos$4.<init>
    57026401    0.02%       57  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.collideY
    57021811    0.02%       56  net.minecraft.world.entity.ai.control.LookControl.getYRotD
    56453757    0.02%       44  jbyte_disjoint_arraycopy
    56045102    0.02%       56  net.minecraft.world.entity.Entity.resetFallDistance
    56044888    0.02%       56  net.minecraft.world.phys.Vec3.lengthSqr
    56037207    0.02%       56  PhaseIterGVN::transform_old
    56026403    0.02%       56  net.minecraft.world.level.block.state.BlockBehaviour$BlockStateBase.moonrise$getConstantContextCollisionShape
    55994997    0.02%       56  PhaseIdealLoop::get_ctrl
    55991787    0.02%       55  net.minecraft.core.Cursor3D.nextY
    55290177    0.02%       49  java.util.ArrayDeque.elementAt
    55052741    0.02%       54  net.minecraft.world.level.block.state.BlockBehaviour.getShape
    55031373    0.02%       52  ca.spottedleaf.moonrise.patches.chunk_system.scheduling.ThreadedTicketLevelPropagator.hasPendingUpdates
    54735157    0.02%       46  net.minecraft.world.level.pathfinder.SnapshotPathNavigationRegion.getBlockStateIfLoaded
    54072256    0.02%       54  net.minecraft.world.entity.Entity.isInLava
    54043150    0.02%       53  net.minecraft.world.level.block.LiquidBlock.getCollisionShape
    54031160    0.02%       54  ca.spottedleaf.moonrise.common.util.CoordinateUtils.getChunkKey
    53904399    0.02%       54  net.minecraft.world.entity.ai.behavior.declarative.BehaviorBuilder$Instance$3.tryTrigger
    53128615    0.02%       52  net.minecraft.world.level.chunk.PalettedContainer$Data.moonrise$getPalette
    53080462    0.02%       53  it.unimi.dsi.fastutil.objects.Object2DoubleArrayMap.getDouble
    53057332    0.02%       52  net.minecraft.world.entity.LivingEntity.isPushable
    53035598    0.02%       51  net.minecraft.world.entity.Entity.getZ
    53020007    0.02%       52  net.minecraft.world.level.material.EmptyFluid.getHeight
    53006712    0.02%       52  libmPow
    52190980    0.02%       51  NativeCall::destination
    52076787    0.02%       52  com.google.common.collect.Iterators.forArrayWithPosition
    52072073    0.02%       52  Type::hashcons
    52067554    0.02%       52  ca.spottedleaf.moonrise.patches.chunk_system.scheduling.NewChunkHolder.getChunkStatus
    52047019    0.02%       51  PhaseIterGVN::add_users_to_worklist
    52044378    0.02%       52  java.util.Optional.isPresent
    52042789    0.02%       52  net.minecraft.world.item.ItemStack.isEmpty
    52029118    0.02%       52  it.unimi.dsi.fastutil.longs.LongOpenHashSet.clear
    52024103    0.02%       52  Node::clone
    52013902    0.02%       52  net.minecraft.world.entity.ai.Brain.getMemory
    52008523    0.02%       52  net.minecraft.world.phys.AABB.expandTowards
    51973983    0.02%       51  net.minecraft.world.level.NaturalSpawner.spawnCategoryForPosition
    51531963    0.02%       41  jdk.internal.misc.Unsafe.park
